origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
"AS20825,AS6830",,"T18:22:40Z,T11:13:10Z,T11:13:10Z,T20:40:30Z,T14:55:52Z",,130.180.63.150,,,"2011-11-15,2009-07-10,2009-07-10,2011-11-14,2015-05-27",EUR ,,49 ,9 ,,"UMAC-RIPE,UMTC-RIPE",,,,UNITYMEDIA-STATIC-B2B-POOL-NET,,,,,,,"UMTC-RIPE,UMTC-RIPE,MH3982-RIPE,SJ3189-RIPE,EM10466-RIPE",,,,,"=====================================================,Contact data for any legal/law enforcement inquiries:,Auskunft.UM (at) unitymedia.de,Fax: +49 2273 5947 3220 (primary),Fax: +49 2273 5947 2251 (backup),=====================================================,=====================================================,Contact data for any legal/law enforcement inquiries:,Auskunft.UM (at) unitymedia.de,Fax: +49 2273 5947 3220 (primary),Fax: +49 2273 5947 2251 (backup),=====================================================",tordata8b,Berlin ,51 ,,,,,,ASSIGNED PA,,,"Unitymedia Static B2B Customer Pool,Unitymedia,Liberty Global - UMKBW",,,"130.180.0.0/18,130.180.0.0/18",,,,,,,130.180.0.0 - 130.180.63.255,,"Europe, Western Europe ","Unitymedia Group,Unitymedia KabelBW GmbH,Michael-Schumacher-Strasse 1,50170 Kerpen,DE",,,,"2015-07-01,2009-09-03,2014-11-19,2011-11-14,2015-05-27",,"UMAC-RIPE,EM572-RIPE,UMAC-RIPE",,German ,"UNITYMEDIA-MNT,UNITYMEDIA-MNT,UNITYMEDIA-MNT,UNITYMEDIA-MNT,AS6830-MNT",,Germany (Deutschland),,,,,,,,,,"T12:36:11Z,T09:14:51Z,T06:01:06Z,T20:40:30Z,T14:55:52Z"
,,,,86.105.55.214,,,,EUR ,,39 ,12.8333 ,,,,,,,,,,,,,,,,,,,tordata8b,Rome ,42.8333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Italian ,,,Italy (Italia),,,,,,,,,,
,,,,76.115.207.76,,,,"USD,USN,USS ",,1 ,-122.6962 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,45.4509 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,194.218.3.79,,,,SEK ,,46 ,18.0686 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.3294 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
AS51815,,"T11:06:09Z,T11:11:03Z,T14:20:18Z,T22:44:39Z",Kustbandet AB,62.102.148.169,,,"2014-08-05,2006-12-05,2006-12-13,2011-05-12",SEK ,,46 ,18.0686 ,,PBA11-RIPE,,,,SE-KUSTBANDET-20110310,,"KUSTBANDET-MNT,RIPE-NCC-HM-MNT",,",:            ORG-KA113-RIPE,anisation,:   ORG-KA113-RIPE,,-name:       Kustbandet AB,,-type:       LIR",,,PBA11-RIPE,,,,,,tordata8b,Stockholm ,59.3294 ,,,,,"+46 70 7743068,+46 70 7743068",ALLOCATED PA,,,"Kustbandet AB,Kustbandet AB",,AR17180-RIPE,62.102.148.0/23,,,+46 8 7155986,,,,62.102.148.0 - 62.102.151.255,,"Europe, Northern Europe ","BOX 43,130 25,INGMARSO,SWEDEN,BOX 43,130 25,INGMARSO,Sweden",,LIR,,"2014-08-05,2016-01-11,2007-01-31,2015-10-30",,"PBA11-RIPE,PBA11-RIPE,CW20",,Swedish ,"RIPE-NCC-HM-MNT,RIPE-NCC-HM-MNT,KUSTBANDET-MNT,TEKNIKBYRAN-MNT",,Sweden (Sverige),,,,Patrik Backhuvud,,,,,,"T11:06:09Z,T11:27:39Z,T23:31:26Z,T20:33:59Z"
,,,,192.241.134.62,,,,"USD,USN,USS ",,1 ,-73.9865 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.749 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,5.189.161.95,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS29182,,"T05:09:52Z,T06:27:22Z,T07:34:10Z,T06:27:03Z",CJSC THE FIRST,188.120.251.129,,,"2010-05-05,2012-02-14,2014-09-12,2013-01-09",RUB ,,7 ,37.6166 ,,FRST3-RIPE,,,,THEFIRST-NET,,THEFIRST-MNT,,",:            ORG-FVDS1-RIPE,anisation,:   ORG-FVDS1-RIPE,,-name:       CJSC THE FIRST,,-type:       OTHER",,,"FRST3-RIPE,ST6386-RIPE",,,,,"trouble: -------------------------------------------------------,trouble: Points of contact for The First CJSC Network Operations,trouble: -------------------------------------------------------,trouble: Routing and peering issues: noc@ispsystem.net,trouble: SPAM issues: abuse@abusehost.ru,trouble: Mail issues: abuse@abusehost.ru,trouble: General information: admin@ispsystem.com,trouble: -------------------------------------------------------",tordata8b,Moscow ,55.75 ,,,,,+7 (495) 663 73 72,ASSIGNED PA,,,"TheFirst-RU clients (WebDC Msk),TheFirst-RU",,AR34130-RIPE,188.120.250.0/23,,,+7 (3952) 52 57 89,,,,188.120.250.0 - 188.120.251.255,,"Europe, Eastern Europe ","CJSC The First, Raduzhny 34a,PoBox64, Irkutsk, 664017,Russian Federation,The First CJSC,Office 2, 34a, Raduzhny m-r,664017,Irkutsk,Russian Federation",,OTHER,,"2014-09-18,2015-11-06,2014-09-25,2014-06-10",,"FRST3-RIPE,AA26905-RIPE",,Russian ,"ISPSYSTEM-MNT,ISPSYSTEM-MNT,ISPSYSTEM-MNT,THEFIRST-MNT",,Russia (??????),,,,,,,,,,"T02:00:20Z,T02:46:12Z,T08:47:13Z,T02:29:00Z"
,,,,188.93.213.75,,,,RUB ,,7 ,37.6166 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,55.75 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
AS47447,,"T09:45:40Z,T07:50:30Z,T17:29:52Z,T07:32:16Z",Rootwelt Ltd.,185.53.169.61,,,"2014-04-11,2014-04-10,2014-06-16,2014-06-03",EUR ,,49 ,9 ,,rw113,,,,UK-ROOTWELT-20140411,,"MNT-ROOTWELT,RIPE-NCC-HM-MNT",,",:            ORG-RL172-RIPE,anisation,:   ORG-RL172-RIPE,,-name:       Rootwelt Ltd.,,-type:       LIR",,,rw113,,,,,,tordata8b,Berlin ,51 ,,,,,"+441143449025,+ 441143449025",ALLOCATED PA,,,"Rootwelt Ltd.,23Media Route",,AA30136-RIPE,185.53.168.0/22,,,,,,,185.53.168.0 - 185.53.171.255,,"Europe, Western Europe ","Rootwelt Ltd.,10 St. Marys Gate,S1 4LR,Sheffield,UNITED KINGDOM,10 St. Marys gate, Sheffield, S Yorkshire, England, S1 4LR",,LIR,,"2014-06-24,2015-12-15,2015-12-14,2014-06-03",,rw113,,German ,"RIPE-NCC-HM-MNT,RIPE-NCC-HM-MNT,MNT-ROOTWELT,MNT-23MEDIA",,Germany (Deutschland),,,,Thomas Wagner,,,,,,"T12:55:42Z,T15:01:17Z,T16:54:09Z,T07:32:16Z"
,,,,82.5.42.105,,,,GBP ,,44 ,-1.1854 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.7971 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,137.189.98.208,,,,HKD ,,852 ,114.1667 ,,,,,,,,,,,,,,,,,,,tordata8b,City of Victoria ,22.25 ,,,,,,,,,,,,,,,,,,,,,"Asia, Eastern Asia ",,,,,,,,,"Chinese,English ",,,Hong Kong (??),,,,,,,,,,
,,,,195.154.6.120,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,50.184.215.29,,,,"USD,USN,USS ",,1 ,-121.8436 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,37.2722 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,79.112.79.91,,,,RON ,,40 ,27.6 ,,,,,,,,,,,,,,,,,,,tordata8b,Bucharest ,47.2 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Romanian ,,,Romania (Rom�nia),,,,,,,,,,
,,,,75.173.68.148,,,,"USD,USN,USS ",,1 ,-106.7675 ,,,,,,,,,,",/QCC-18",,,,,,,,,tordata8b,Washington D.C. ,35.1241 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,81.4.110.149,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,172.245.209.201,,,,"USD,USN,USS ",,1 ,-78.7279 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,42.9864 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,54.84.106.41,,,,"USD,USN,USS ",,1 ,-77.4838 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,39.0335 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,89.13.174.224,,,,EUR ,,49 ,9.2177 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,48.8026 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,77.37.184.126,,,,RUB ,,7 ,37.615 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,55.752 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,178.79.169.98,,,,GBP ,,44 ,-0.13 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,84.46.29.19,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS24940,,"T12:05:54Z,T09:40:20Z,T10:30:12Z",,5.9.81.41,,,"2012-10-18,2004-08-12,2012-04-26",EUR ,,49 ,9 ,,HOAC1-RIPE,,,,HETZNER-RZ16,,,,",:            ORG-HOA1-RIPE",,,"HOAC1-RIPE,GM834-RIPE,SK2374-RIPE,TF2013-RIPE,MF1400-RIPE,SK8441-RIPE",,,,,"INFRA-AW,*************************************************,* For spam/abuse/security issues please contact *,* abuse@hetzner.de, not this address. *,* The contents of your abuse email will be *,* forwarded directly on to our client for *,* handling. *,*************************************************,remarks:        *************************************************,* Any questions on Peering please send to *,* peering@hetzner.de *,*************************************************",tordata8b,Berlin ,51 ,,,,,+49 9831 505-0,ASSIGNED PA,,,"Hetzner Online AG,Datacenter 16,HETZNER-RZ-FKS-BLK5",,,5.9.0.0/16,,,+49 9831 505-3,,,,5.9.81.32 - 5.9.81.63,,"Europe, Western Europe ","Hetzner Online GmbH,Industriestrasse 25,D-91710 Gunzenhausen,Germany",,,,"2012-10-18,2015-08-06,2012-04-26",,"HOAC1-RIPE,MH375-RIPE",,German ,"HOS-GUN,HOS-GUN,HOS-GUN",,Germany (Deutschland),,,,,,,,,,"T12:05:54Z,T09:39:14Z,T10:30:12Z"
,,,,85.25.84.142,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,70.115.155.98,,,,"USD,USN,USS ",,1 ,-97.7213 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,30.4308 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,185.65.121.134,,,,BAM ,,387 ,18 ,,,,,,,,,,,,,,,,,,,tordata8b,Sarajevo ,44 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,"Bosnian,Croatian,Serbian ",,,Bosnia and Herzegovina (Bosna i Hercegovina),,,,,,,,,,
,,,,37.205.9.131,,,,CZK ,,420 ,14.4167 ,,,,,,,,,,,,,,,,,,,tordata8b,Prague ,50.0833 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Czech ,,,Czech Republic (?esk� republika),,,,,,,,,,
,,,,51.254.35.151,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,178.62.93.36,,,,GBP ,,44 ,-0.0941 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5144 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,72.52.97.67,,,,"USD,USN,USS ",,1 ,-111.875 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,41.8267 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS16086,,"T11:50:26Z,T13:04:15Z,T06:41:03Z",,87.92.17.28,,,"2014-06-30,2008-01-21,2005-07-06",EUR ,,358 ,24.9375 ,,DNAR-RIPE,,,,DNA-BB-PKS-20140630,,,,,,,"DNAR-RIPE,PR4745-RIPE,JJS12-RIPE,OR89-RIPE,JS3021-RIPE,RH4287-RIPE,TL3281-RIPE,IJ49-RIPE",,,,,INFRA-AW,tordata8b,Helsinki ,60.1708 ,,,,,,ASSIGNED PA,,,"DNA Verkot,DNA Oy",,,87.92.0.0/14,,,,,,,87.92.0.0 - 87.92.63.255,,"Europe, Northern Europe ","DNA Oy,PL 10,01044 DNA,Finland",,,,"2014-06-30,2014-04-25,2011-01-12",,"DNAR-RIPE,PR4745-RIPE",,"Finnish,Swedish ","FI2G-MNT,FI2G-MNT,FI2G-MNT",,Finland (Suomi),,,,,,,,,,"T11:50:26Z,T09:49:48Z,T08:28:55Z"
,,,,209.141.56.40,,,,"USD,USN,USS ",,1 ,-115.1243 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,36.1737 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS2119,,"T09:24:42Z,T09:56:23Z,T07:39:19Z",,213.114.147.224,,,"2009-03-11,2002-04-25,2007-06-08",SEK ,,46 ,17.9167 ,,BR3045-RIPE,,,,B2-BISP,,,,,,,"BR3045-RIPE,JN1883-RIPE,EB78-RIPE,NE102-RIPE,ARL1-RIPE,CPE1-RIPE,MARK13-RIPE",,,,,"trouble: *********************************,trouble: Abuse related issues is reported,trouble: to abuse@bredband.com,trouble: Abuse issues sent to other e-mail,trouble: adresses will be discarded,trouble: *********************************",tordata8b,Stockholm ,59.45 ,,,,,,ASSIGNED PA,,,"B2 customers in sto3.se,Broadband customers in Scandinavia,Please report improper use to abuse@bredband.com",,,213.112.0.0/14,,,,,,,213.114.144.0 - 213.114.159.255,,"Europe, Northern Europe ","Box 4247,102 65 Stockholm,Sweden",,,,"2009-03-11,2014-09-01,2007-10-26",,"BR3045-RIPE,JN1883-RIPE,EB78-RIPE,NE102-RIPE,ARL1-RIPE,CPE1-RIPE",,Swedish ,"B2-MNT,B2-MNT,AS2119-MNT",,Sweden (Sverige),,,,,,,AS2119:RS-SE-B2,,,"T09:24:42Z,T13:41:55Z,T12:03:16Z"
,,,,104.168.62.209,,,,"USD,USN,USS ",,1 ,-78.7279 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,42.9864 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,5.44.99.161,,,,EUR ,,49 ,6.7762 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51.2217 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,2.225.141.134,,,,EUR ,,39 ,9.1895 ,,,,,,,,,,,,,,,,,,,tordata8b,Rome ,45.4643 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Italian ,,,Italy (Italia),,,,,,,,,,
,,,,91.240.229.195,,,,GBP ,,44 ,-0.13 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,100.15.134.80,,,,"USD,USN,USS ",,1 ,-97 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,38 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,75.134.151.31,,,,"USD,USN,USS ",,1 ,-92.099 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,46.8011 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,86.11.73.242,,,,GBP ,,44 ,-0.0941 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5144 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,173.255.232.192,,,,"USD,USN,USS ",,1 ,-74.4773 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,39.4899 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,73.135.166.7,,,,"USD,USN,USS ",,1 ,-97 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,38 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,178.238.237.44,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,46.17.97.221,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,5.164.255.127,,,,RUB ,,7 ,44.0075 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,56.3269 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
AS47692,,"T07:46:56Z,T00:53:08Z,T11:04:34Z",,212.232.29.101,,,"2012-03-12,2005-10-24,2010-03-15",EUR ,,43 ,16.3667 ,,NATH1-RIPE,,,,NESSUS-DEDICATED-NET-4,,,,,,,"NATH1-RIPE,FS12345-RIPE,TD12345-RIPE,MH12345-RIPE",,,,,"+---------------------------------------------------,| operational issues:              ops_at_nessus.at |,| abuse and spam:                abuse_at_nessus.at |,+---------------------------------------------------",tordata8b,Vienna ,48.2 ,,,,,,ASSIGNED PA,,,"DEDICATED-RAUM,Nessus GmbH",,,212.232.24.0/21,,,,,,,212.232.29.96 - 212.232.29.111,,"Europe, Western Europe ","NESSUS GmbH,Fernkorngasse 10/3/501,1100 Wien",,,,"2012-03-12,2013-03-27,2015-03-19",,"NATH1-RIPE,FS12345-RIPE,TD12345-RIPE",,German ,"NESSUS-AT-MNT,NESSUS-AT-MNT,NESSUS-AT-MNT",,Austria (�sterreich),,,,,,,,,,"T07:48:11Z,T18:08:10Z,T15:17:00Z"
,,,,98.234.106.72,,,,"USD,USN,USS ",,1 ,-122.0214 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,37.3697 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,87.104.187.91,,,,DKK ,,45 ,10.208 ,,,,,,,,,,,,,,,,,,,tordata8b,Copenhagen ,56.113 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Danish ,,,Denmark (Danmark),,,,,,,,,,
,,,,178.209.52.162,,,,"CHE,CHF,CHW ",,41 ,8.55 ,,,,,,,,,,,,,,,,,,,tordata8b,Bern ,47.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,,,,,,,,,
,,,,107.150.24.125,,,,"USD,USN,USS ",,1 ,-81.6851 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,30.3246 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,41.77.136.254,,,,EGP ,,20 ,31.2859 ,,,,,,,,,,,,,,,,,,,tordata8b,Cairo ,30.0771 ,,,,,,,,,,,,,,,,,,,,,"Africa, Northern Africa ",,,,,,,,,Arabic ,,,Egypt (????),,,,,,,,,,
,,,,193.174.6.20,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,92.105.118.194,,,,"CHE,CHF,CHW ",,41 ,8 ,,,,,,,,,,,,,,,,,,,tordata8b,Bern ,47 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,,,,,,,,,
,,,,31.209.52.80,,,,SEK ,,46 ,17.0667 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.6333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
,,,,85.227.138.129,,,,SEK ,,46 ,17.9833 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.2333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
,,,,173.13.154.90,,,,"USD,USN,USS ",,1 ,-121.9904 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,37.7806 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,185.4.66.151,,,,RUB ,,7 ,37.6156 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,55.7522 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,84.255.239.131,,,,EUR ,,386 ,15 ,,,,,,,,,,,,,,,,,,,tordata8b,Ljubljana ,46 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Slovene ,,,Slovenia (Slovenija),,,,,,,,,,
,,,,94.61.117.176,,,,EUR ,,351 ,-9.1394 ,,,,,,,,,,,,,,,,,,,tordata8b,Lisbon ,38.7139 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Portuguese ,,,Portugal (Portugal),,,,,,,,,,
,,,,109.231.122.113,,,,GBP ,,44 ,-0.13 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,142.197.146.131,,,,"USD,USN,USS ",,1 ,-81.4246 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,28.3069 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS50297,,"T11:53:11Z,T11:36:16Z,T19:12:37Z,T07:11:25Z","Infium, UAB",46.148.26.71,,,"2010-11-02,2013-07-29,2010-07-04,2015-04-29",UAH ,,380 ,30.5233 ,,INF20-RIPE,,,,Infium-1,,INFIUM-UAB-MNT,,",:            ORG-IU17-RIPE,,: ORG-OL145-RIPE,anisation,:   ORG-IU17-RIPE,,-name:       Infium, UAB,,-type:       other",,,INF20-RIPE,,,,,"remarks:        *************************************************,* For spam/abuse/security issues please contact *,*  abusemail@infiumhost.com, not this address   *,*************************************************,nic-hdl:        INF20-RIPE",tordata8b,Kiev ,50.45 ,,,,,+380-931-700-701,ASSIGNED PI,,,"Infium, UAB,LT",,,46.148.26.0/24,,,,,,,46.148.16.0 - 46.148.31.255,,"Europe, Eastern Europe ","LT-12124, Vilnius, Lithuania, pr Laisves 77C,61129, Kharkov, Ukraine,Traktorostroiteley 156/41, office 301",,other,,"2015-07-31,2013-07-31,2012-04-25,2015-04-29",,INF20-RIPE,,Ukrainian ,"RIPE-NCC-END-MNT,INFIUM-UAB-MNT,INFIUM-UAB-MNT,INFIUM-MNT,INFIUM-UAB-MNT",,Ukraine (???????),,,,Infium Ltd,,,,,,"T08:36:05Z,T16:15:29Z,T10:17:48Z,T07:11:25Z"
,,,,193.180.119.182,,,,SEK ,,46 ,18.0686 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.3294 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
,,,,5.189.143.28,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,149.154.159.172,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
